meta_data1,meta_data2
"00187-trunc-1.0_fancy_age_45-42,8-1,0.png",47
"00187-trunc-1.0_fancy_age_45-43,7-1,0.png",46
"00187-trunc-1.0_fancy_age_45-45,7-1,0.png",49
"00187-trunc-1.0_fancy_age_45-47,7-1,0.png",48
"00187-trunc-1.0_fancy_age_45-49,0-1,0.png",50
"00187-trunc-1.0_fancy_age_45-51,5-1,0.png",45
"00187-trunc-1.0_fancy_age_45-53,9-1,0.png",49
"00187-trunc-1.0_fancy_age_5-1,2-1,0.png",2
"00187-trunc-1.0_fancy_age_5-1,8-1,0.png",0
"00187-trunc-1.0_fancy_age_5-12,3-1,0.png",17
"00187-trunc-1.0_fancy_age_5-12,5-1,0.png",9
"00187-trunc-1.0_fancy_age_5-18,5-1,0.png",24
"00187-trunc-1.0_fancy_age_5-2,0-1,0.png",2
"00187-trunc-1.0_fancy_age_5-2,3-1,0.png",3
"00187-trunc-1.0_fancy_age_5-20,3-1,0.png",18
"00187-trunc-1.0_fancy_age_5-3,1-1,0.png",4
"00187-trunc-1.0_fancy_age_5-3,6-1,0.png",3
"00187-trunc-1.0_fancy_age_5-3,8-1,0.png",2
"00187-trunc-1.0_fancy_age_5-3,9-1,0.png",1
"00187-trunc-1.0_fancy_age_5-4,4-1,0.png",4
"00187-trunc-1.0_fancy_age_5-4,5-1,0.png",6
"00187-trunc-1.0_fancy_age_5-4,8-1,0.png",5
"00187-trunc-1.0_fancy_age_5-5,9-1,0.png",5
"00187-trunc-1.0_fancy_age_5-6,8-1,0.png",7
"00187-trunc-1.0_fancy_age_5-7,2-1,0.png",13
"00187-trunc-1.0_fancy_age_5-7,6-1,0.png",9
"00187-trunc-1.0_fancy_age_5-8,1-1,0.png",6
"00187-trunc-1.0_fancy_age_50-38,8-1,0.png",37
"00187-trunc-1.0_fancy_age_50-38,9-1,0.png",39
"00187-trunc-1.0_fancy_age_50-42,0-1,0.png",35
"00187-trunc-1.0_fancy_age_50-43,9-1,0.png",43
"00187-trunc-1.0_fancy_age_50-45,6-1,0.png",45
"00187-trunc-1.0_fancy_age_50-46,1-1,0.png",42
"00187-trunc-1.0_fancy_age_50-47,1-1,0.png",51
"00187-trunc-1.0_fancy_age_50-49,0-1,0.png",42
"00187-trunc-1.0_fancy_age_50-49,2-1,0.png",44
"00187-trunc-1.0_fancy_age_50-49,3-1,0.png",47
"00187-trunc-1.0_fancy_age_50-49,4-1,0.png",48
"00187-trunc-1.0_fancy_age_50-52,0-1,0.png",51
"00187-trunc-1.0_fancy_age_50-52,1-1,0.png",46
"00187-trunc-1.0_fancy_age_50-53,1-1,0.png",50
"00187-trunc-1.0_fancy_age_50-53,6-1,0.png",59
"00187-trunc-1.0_fancy_age_50-54,8-1,0.png",52
"00187-trunc-1.0_fancy_age_50-57,0-1,0.png",53
"00187-trunc-1.0_fancy_age_50-57,3-1,0.png",56
"00187-trunc-1.0_fancy_age_50-58,7-1,0.png",52
"00187-trunc-1.0_fancy_age_55-34,4-1,0.png",29
"00187-trunc-1.0_fancy_age_55-43,4-1,0.png",43
"00187-trunc-1.0_fancy_age_55-44,8-1,0.png",48
"00187-trunc-1.0_fancy_age_55-45,2-1,0.png",50
"00187-trunc-1.0_fancy_age_55-46,6-1,0.png",47
"00187-trunc-1.0_fancy_age_55-48,0-1,0.png",43
"00187-trunc-1.0_fancy_age_55-49,1-1,0.png",47
"00187-trunc-1.0_fancy_age_55-49,2-1,0.png",60
"00187-trunc-1.0_fancy_age_55-50,1-1,0.png",44
"00187-trunc-1.0_fancy_age_55-50,8-1,0.png",55
"00187-trunc-1.0_fancy_age_55-51,6-1,0.png",54
"00187-trunc-1.0_fancy_age_55-51,8-1,0.png",46
"00187-trunc-1.0_fancy_age_55-52,1-1,0.png",52
"00187-trunc-1.0_fancy_age_55-53,7-1,0.png",51
"00187-trunc-1.0_fancy_age_55-54,6-1,0.png",50
"00187-trunc-1.0_fancy_age_55-55,3-1,0.png",58
"00187-trunc-1.0_fancy_age_55-56,3-1,0.png",52
"00187-trunc-1.0_fancy_age_55-58,5-1,0.png",52
"00187-trunc-1.0_fancy_age_55-58,7-1,0.png",51
"00187-trunc-1.0_fancy_age_60-46,9-1,0.png",50
"00187-trunc-1.0_fancy_age_60-47,1-1,0.png",50
"00187-trunc-1.0_fancy_age_60-47,6-1,0.png",52
"00187-trunc-1.0_fancy_age_60-49,8-1,0.png",57
"00187-trunc-1.0_fancy_age_60-50,7-1,0.png",45
"00187-trunc-1.0_fancy_age_60-51,3-1,0.png",59
"00187-trunc-1.0_fancy_age_60-51,6-1,0.png",53
"00187-trunc-1.0_fancy_age_60-52,1-1,0.png",51
"00187-trunc-1.0_fancy_age_60-52,9-1,0.png",57
"00187-trunc-1.0_fancy_age_60-53,0-1,0.png",50
"00187-trunc-1.0_fancy_age_60-54,5-1,0.png",56
"00187-trunc-1.0_fancy_age_60-55,1-1,0.png",64
"00187-trunc-1.0_fancy_age_60-56,3-1,0.png",64
"00187-trunc-1.0_fancy_age_60-57,4-1,0.png",57
"00187-trunc-1.0_fancy_age_60-61,4-1,0.png",61
"00187-trunc-1.0_fancy_age_60-65,8-1,0.png",58
"00187-trunc-1.0_fancy_age_60-66,1-1,0.png",60
"00187-trunc-1.0_fancy_age_60-69,6-1,0.png",62
"00187-trunc-1.0_fancy_age_60-74,8-1,0.png",72
"00187-trunc-1.0_fancy_age_65-52,3-1,0.png",52
"00187-trunc-1.0_fancy_age_65-52,6-1,0.png",49
"00187-trunc-1.0_fancy_age_65-52,8-1,0.png",54
"00187-trunc-1.0_fancy_age_65-53,5-1,0.png",42
"00187-trunc-1.0_fancy_age_65-53,9-1,0.png",53
"00187-trunc-1.0_fancy_age_65-54,7-1,0.png",54
"00187-trunc-1.0_fancy_age_65-55,4-1,0.png",52
"00187-trunc-1.0_fancy_age_65-56,1-1,0.png",62
"00187-trunc-1.0_fancy_age_65-56,4-1,0.png",47
"00187-trunc-1.0_fancy_age_65-57,4-1,0.png",57
"00187-trunc-1.0_fancy_age_65-60,6-1,0.png",50
"00187-trunc-1.0_fancy_age_65-60,7-1,0.png",57
"00187-trunc-1.0_fancy_age_65-60,8-1,0.png",54
"00187-trunc-1.0_fancy_age_65-61,5-1,0.png",63
"00187-trunc-1.0_fancy_age_65-61,7-1,0.png",61
"00187-trunc-1.0_fancy_age_65-62,9-1,0.png",61
"00187-trunc-1.0_fancy_age_65-66,3-1,0.png",57
"00187-trunc-1.0_fancy_age_65-66,9-1,0.png",62
"00187-trunc-1.0_fancy_age_65-71,1-1,0.png",67
"00187-trunc-1.0_fancy_age_70-53,0-1,0.png",58
"00187-trunc-1.0_fancy_age_70-53,2-1,0.png",53
"00187-trunc-1.0_fancy_age_70-54,3-1,0.png",51
"00187-trunc-1.0_fancy_age_70-55,5-1,0.png",64
"00187-trunc-1.0_fancy_age_70-56,2-1,0.png",57
"00187-trunc-1.0_fancy_age_70-57,4-1,0.png",56
"00187-trunc-1.0_fancy_age_70-58,4-1,0.png",69
"00187-trunc-1.0_fancy_age_70-59,1-1,0.png",42
"00187-trunc-1.0_fancy_age_70-61,9-1,0.png",60
"00187-trunc-1.0_fancy_age_70-62,1-1,0.png",70
"00187-trunc-1.0_fancy_age_70-62,4-1,0.png",59
"00187-trunc-1.0_fancy_age_70-62,9-1,0.png",62
"00187-trunc-1.0_fancy_age_70-63,8-1,0.png",61
"00187-trunc-1.0_fancy_age_70-63,9-1,0.png",72
"00187-trunc-1.0_fancy_age_70-65,1-1,0.png",69
"00187-trunc-1.0_fancy_age_70-65,3-1,0.png",65
"00187-trunc-1.0_fancy_age_70-66,1-1,0.png",61
"00187-trunc-1.0_fancy_age_70-67,5-1,0.png",62
"00187-trunc-1.0_fancy_age_70-74,0-1,0.png",71
"00187-trunc-1.0_fancy_age_75-57,9-1,0.png",58
"00187-trunc-1.0_fancy_age_75-60,7-1,0.png",56
"00187-trunc-1.0_fancy_age_75-61,8-1,0.png",62
"00187-trunc-1.0_fancy_age_75-61,9-1,0.png",33
"00187-trunc-1.0_fancy_age_75-62,4-1,0.png",62
"00187-trunc-1.0_fancy_age_75-63,2-1,0.png",60
"00187-trunc-1.0_fancy_age_75-64,4-1,0.png",64
"00187-trunc-1.0_fancy_age_75-65,5-1,0.png",75
"00187-trunc-1.0_fancy_age_75-65,7-1,0.png",70
"00187-trunc-1.0_fancy_age_75-66,1-1,0.png",67
"00187-trunc-1.0_fancy_age_75-67,1-1,0.png",72
"00187-trunc-1.0_fancy_age_75-67,8-1,0.png",77
"00187-trunc-1.0_fancy_age_75-68,2-1,0.png",68
"00187-trunc-1.0_fancy_age_75-68,5-1,0.png",53
"00187-trunc-1.0_fancy_age_75-69,5-1,0.png",67
"00187-trunc-1.0_fancy_age_75-69,6-1,0.png",73
"00187-trunc-1.0_fancy_age_75-72,6-1,0.png",76
"00187-trunc-1.0_fancy_age_75-73,3-1,0.png",66
"00187-trunc-1.0_fancy_age_75-74,7-1,0.png",75
"00187-trunc-1.0_no_angles_0,12--0,8-1,0-557,7999877929688.png",10
"00187-trunc-1.0_no_angles_0,21--0,9-1,0-512,9000244140625.png",0
"00187-trunc-1.0_no_angles_0,22--1,0-1,0-653,0.png",3
"00187-trunc-1.0_no_angles_0,33--0,9-1,0-473,6000061035156.png",6
"00187-trunc-1.0_no_angles_0,6--0,8-1,0-724,4000244140625.png",9
"00187-trunc-1.0_no_angles_1,05--0,9-1,0-642,7999877929688.png",6
"00187-trunc-1.0_no_angles_1,3--0,6-1,0-552,0999755859375.png",20
"00187-trunc-1.0_no_angles_1,34--0,8-1,0-681,2000122070312.png",7
"00187-trunc-1.0_no_angles_1,37--0,5-1,0-811,2000122070312.png",7
"00187-trunc-1.0_no_angles_1,43--0,9-1,0-446,1000061035156.png",14
"00187-trunc-1.0_no_angles_1,52--0,9-1,0-651,0999755859375.png",5
"00187-trunc-1.0_no_angles_1,59--0,7-1,0-737,7000122070312.png",10
"00187-trunc-1.0_no_angles_1,68--0,7-1,0-480,79998779296875.png",15
"00187-trunc-1.0_no_angles_1,84--0,3-1,0-583,5.png",11
"00187-trunc-1.0_no_angles_1,88--0,7-1,0-716,0.png",3
"00187-trunc-1.0_no_angles_1,9--0,8-1,0-872,0.png",7
"00187-trunc-1.0_no_angles_1,98--0,8-1,0-844,5999755859375.png",6
"00187-trunc-1.0_no_angles_10,44--0,4-1,0-628,9000244140625.png",11
"00187-trunc-1.0_no_angles_10,49--0,8-1,0-499,5.png",21
"00187-trunc-1.0_no_angles_10,63--0,8-1,0-738,4000244140625.png",8
"00187-trunc-1.0_no_angles_10,98--0,3-1,0-790,0.png",17
"00187-trunc-1.0_no_angles_11,07--0,5-1,0-887,4000244140625.png",17
"00187-trunc-1.0_no_angles_11,35--0,3-1,0-756,0.png",28
"00187-trunc-1.0_no_angles_11,55--0,5-1,0-887,2999877929688.png",18
"00187-trunc-1.0_no_angles_11,68--0,8-1,0-1033,5999755859375.png",7
"00187-trunc-1.0_no_angles_11,87--0,8-1,0-633,9000244140625.png",10
"00187-trunc-1.0_no_angles_11,96--0,7-1,0-774,0999755859375.png",12
"00187-trunc-1.0_no_angles_12,13--0,7-1,0-587,9000244140625.png",15
"00187-trunc-1.0_no_angles_12,68--0,3-1,0-657,0999755859375.png",20
"00187-trunc-1.0_no_angles_12,73--0,4-1,0-740,5999755859375.png",19
"00187-trunc-1.0_no_angles_13,25--0,9-1,0-747,9000244140625.png",6
"00187-trunc-1.0_no_angles_13,54--0,2-1,0-545,0999755859375.png",18
"00187-trunc-1.0_no_angles_13,56--0,8-1,0-938,5.png",6
"00187-trunc-1.0_no_angles_13,78--0,9-1,0-628,2000122070312.png",5
"00187-trunc-1.0_no_angles_14,1--0,1-1,0-801,5999755859375.png",25
"00187-trunc-1.0_no_angles_14,3--0,6-1,0-529,7000122070312.png",16
"00187-trunc-1.0_no_angles_15,01--0,8-1,0-701,0.png",11
"00187-trunc-1.0_no_angles_15,24--0,4-1,0-335,20001220703125.png",21
"00187-trunc-1.0_no_angles_15,3--0,6-1,0-651,4000244140625.png",10
"00187-trunc-1.0_no_angles_15,34--0,8-1,0-1017,0999755859375.png",4
"00187-trunc-1.0_no_angles_15,38--0,3-1,0-461,0.png",22
"00187-trunc-1.0_no_angles_15,43--0,4-1,0-652,2000122070312.png",21
"00187-trunc-1.0_no_angles_15,57--0,4-1,0-344,20001220703125.png",24
"00187-trunc-1.0_no_angles_15,76--0,6-1,0-654,0.png",16
"00187-trunc-1.0_no_angles_15,8--0,7-1,0-767,7999877929688.png",15
"00187-trunc-1.0_no_angles_15,99--0,8-1,0-753,0999755859375.png",8
"00187-trunc-1.0_no_angles_16,02--0,7-1,0-690,5.png",13
"00187-trunc-1.0_no_angles_16,24--0,9-1,0-1104,0.png",4
"00187-trunc-1.0_no_angles_16,28--0,3-1,0-612,4000244140625.png",26
"00187-trunc-1.0_no_angles_16,39--0,2-1,0-1133,4000244140625.png",27
"00187-trunc-1.0_no_angles_16,68--0,3-1,0-899,2999877929688.png",17
"00187-trunc-1.0_no_angles_16,69--0,8-1,0-506,29998779296875.png",8
"00187-trunc-1.0_no_angles_16,79--0,8-1,0-656,7999877929688.png",9
"00187-trunc-1.0_no_angles_16,81--0,7-1,0-950,5999755859375.png",10
"00187-trunc-1.0_no_angles_17,01--0,2-1,0-538,0999755859375.png",33
"00187-trunc-1.0_no_angles_17,34--0,4-1,0-697,9000244140625.png",9
"00187-trunc-1.0_no_angles_17,81--0,5-1,0-624,7999877929688.png",17
"00187-trunc-1.0_no_angles_17,81--0,5-1,0-855,2999877929688.png",19
"00187-trunc-1.0_no_angles_18,3--0,4-1,0-557,5999755859375.png",23
"00187-trunc-1.0_no_angles_18,7--0,5-1,0-799,9000244140625.png",19
"00187-trunc-1.0_no_angles_19,44--0,3-1,0-923,4000244140625.png",16
"00187-trunc-1.0_no_angles_19,47--0,4-1,0-678,0999755859375.png",18
"00187-trunc-1.0_no_angles_19,78--0,2-1,0-715,0999755859375.png",35
"00187-trunc-1.0_no_angles_19,83--0,2-1,0-591,0.png",23
"00187-trunc-1.0_no_angles_2,23--0,8-1,0-760,9000244140625.png",5
"00187-trunc-1.0_no_angles_2,49--0,9-1,0-794,7000122070312.png",3
"00187-trunc-1.0_no_angles_2,69--0,7-1,0-533,2000122070312.png",17
"00187-trunc-1.0_no_angles_2,71--0,9-1,0-855,2000122070312.png",5
"00187-trunc-1.0_no_angles_20,05--0,3-1,0-755,5.png",27
"00187-trunc-1.0_no_angles_21,14--0,3-1,0-514,5.png",19
"00187-trunc-1.0_no_angles_21,29--0,3-1,0-797,7999877929688.png",17
"00187-trunc-1.0_no_angles_21,3--0,4-1,0-749,0.png",23
"00187-trunc-1.0_no_angles_21,32--0,1-1,0-535,0.png",30
"00187-trunc-1.0_no_angles_21,37--0,3-1,0-614,9000244140625.png",30
"00187-trunc-1.0_no_angles_21,42--0,5-1,0-658,7999877929688.png",14
"00187-trunc-1.0_no_angles_21,82--0,2-1,0-789,4000244140625.png",26
"00187-trunc-1.0_no_angles_21,85--0,2-1,0-909,9000244140625.png",31
"00187-trunc-1.0_no_angles_22,09--0,2-1,0-571,5999755859375.png",36
"00187-trunc-1.0_no_angles_22,11--0,4-1,0-684,5.png",17
"00187-trunc-1.0_no_angles_22,45--0,7-1,0-924,5.png",10
"00187-trunc-1.0_no_angles_22,5--0,3-1,0-875,7000122070312.png",27
"00187-trunc-1.0_no_angles_22,51--0,4-1,0-782,5999755859375.png",14
"00187-trunc-1.0_no_angles_22,74--0,4-1,0-901,5.png",18
"00187-trunc-1.0_no_angles_22,93--0,5-1,0-987,0999755859375.png",21
"00187-trunc-1.0_no_angles_22,95--0,2-1,0-1119,9000244140625.png",21
"00187-trunc-1.0_no_angles_23,12--0,3-1,0-794,4000244140625.png",27
"00187-trunc-1.0_no_angles_23,37--0,2-1,0-422,0.png",25
"00187-trunc-1.0_no_angles_24,01--0,3-1,0-871,2000122070312.png",23
"00187-trunc-1.0_no_angles_24,35--0,3-1,0-555,7999877929688.png",28
"00187-trunc-1.0_no_angles_24,69--0,4-1,0-950,2000122070312.png",16
"00187-trunc-1.0_no_angles_25,06--0,3-1,0-699,0999755859375.png",22
"00187-trunc-1.0_no_angles_25,45--0,8-1,0-699,0999755859375.png",10
"00187-trunc-1.0_no_angles_26,03--0,3-1,0-735,7000122070312.png",25
"00187-trunc-1.0_no_angles_26,05--0,1-1,0-434,0.png",34
"00187-trunc-1.0_no_angles_26,09--0,3-1,0-644,2000122070312.png",25
"00187-trunc-1.0_no_angles_26,12--0,1-1,0-647,5.png",36
"00187-trunc-1.0_no_angles_26,38--0,3-1,0-833,0.png",21
"00187-trunc-1.0_no_angles_26,4--0,1-1,0-837,0999755859375.png",36
"00187-trunc-1.0_no_angles_26,58--0,2-1,0-847,7999877929688.png",28
"00187-trunc-1.0_no_angles_26,78--0,4-1,0-798,5.png",22
"00187-trunc-1.0_no_angles_27,61--0,5-1,0-676,4000244140625.png",29
"00187-trunc-1.0_no_angles_27,79--0,4-1,0-522,0.png",25
"00187-trunc-1.0_no_angles_27,94--0,2-1,0-716,7000122070312.png",35
"00187-trunc-1.0_no_angles_28,0--0,1-1,0-686,9000244140625.png",37
"00187-trunc-1.0_no_angles_28,36--0,1-1,0-808,5999755859375.png",35
"00187-trunc-1.0_no_angles_28,46--0,3-1,0-679,5999755859375.png",31
"00187-trunc-1.0_no_angles_28,59--0,5-1,0-621,2000122070312.png",19
"00187-trunc-1.0_no_angles_28,64--0,0-1,0-701,4000244140625.png",40
"00187-trunc-1.0_no_angles_28,67--0,2-1,0-678,2000122070312.png",28
"00187-trunc-1.0_no_angles_28,68--0,4-1,0-706,0999755859375.png",25
"00187-trunc-1.0_no_angles_28,92--0,2-1,0-983,0.png",30
"00187-trunc-1.0_no_angles_29,18--0,3-1,0-628,2999877929688.png",29
"00187-trunc-1.0_no_angles_29,63--0,2-1,0-578,5999755859375.png",29
"00187-trunc-1.0_no_angles_3,18--0,8-1,0-632,7999877929688.png",8
"00187-trunc-1.0_no_angles_3,5--0,9-1,0-975,7999877929688.png",4
"00187-trunc-1.0_no_angles_3,6--0,3-1,0-804,0999755859375.png",29
"00187-trunc-1.0_no_angles_3,87--0,6-1,0-816,0999755859375.png",18
"00187-trunc-1.0_no_angles_30,02--0,3-1,0-792,5.png",23
"00187-trunc-1.0_no_angles_30,04--0,3-1,0-610,7999877929688.png",31
"00187-trunc-1.0_no_angles_30,13--0,3-1,0-455,70001220703125.png",32
"00187-trunc-1.0_no_angles_30,35--0,5-1,0-661,2000122070312.png",28
"00187-trunc-1.0_no_angles_30,37--0,3-1,0-376,20001220703125.png",30
"00187-trunc-1.0_no_angles_30,45--0,2-1,0-825,2000122070312.png",36
"00187-trunc-1.0_no_angles_30,56--0,3-1,0-533,5.png",27
"00187-trunc-1.0_no_angles_30,64--0,0-1,0-523,7000122070312.png",33
"00187-trunc-1.0_no_angles_30,91--0,3-1,0-718,5999755859375.png",32
"00187-trunc-1.0_no_angles_30,99--0,1-1,0-738,0.png",36
"00187-trunc-1.0_no_angles_31,05--0,3-1,0-701,4000244140625.png",21
"00187-trunc-1.0_no_angles_31,1--0,7-1,0-759,0999755859375.png",22
"00187-trunc-1.0_no_angles_31,2--0,2-1,0-596,0.png",33
"00187-trunc-1.0_no_angles_31,46--0,1-1,0-559,0999755859375.png",36
"00187-trunc-1.0_no_angles_31,51--0,2-1,0-594,5.png",32
"00187-trunc-1.0_no_angles_31,55--0,3-1,0-661,2999877929688.png",26
"00187-trunc-1.0_no_angles_31,6--0,2-1,0-575,2000122070312.png",32
"00187-trunc-1.0_no_angles_31,72--0,1-1,0-806,4000244140625.png",36
"00187-trunc-1.0_no_angles_31,74--0,2-1,0-835,7000122070312.png",32
"00187-trunc-1.0_no_angles_31,85--0,2-1,0-759,9000244140625.png",24
"00187-trunc-1.0_no_angles_31,96-0,1-1,0-808,2000122070312.png",36
"00187-trunc-1.0_no_angles_32,16--0,1-1,0-726,0999755859375.png",32
"00187-trunc-1.0_no_angles_32,34-0,1-1,0-655,9000244140625.png",40
"00187-trunc-1.0_no_angles_32,52--0,1-1,0-715,9000244140625.png",29
"00187-trunc-1.0_no_angles_33,01-0,0-1,0-614,2999877929688.png",44
"00187-trunc-1.0_no_angles_33,22--0,2-1,0-833,0999755859375.png",37
"00187-trunc-1.0_no_angles_33,26--0,2-1,0-806,2000122070312.png",28
"00187-trunc-1.0_no_angles_33,51--0,1-1,0-699,7999877929688.png",34
"00187-trunc-1.0_no_angles_33,62-0,1-1,0-715,4000244140625.png",44
"00187-trunc-1.0_no_angles_33,85--0,3-1,0-787,0.png",28
"00187-trunc-1.0_no_angles_34,0--0,2-1,0-671,5999755859375.png",37
"00187-trunc-1.0_no_angles_34,1-0,0-1,0-645,7000122070312.png",30
"00187-trunc-1.0_no_angles_34,26--0,6-1,0-532,2999877929688.png",15
"00187-trunc-1.0_no_angles_34,41--0,4-1,0-682,5.png",35
"00187-trunc-1.0_no_angles_34,45--0,3-1,0-780,5999755859375.png",30
"00187-trunc-1.0_no_angles_34,53--0,0-1,0-660,2999877929688.png",38
"00187-trunc-1.0_no_angles_34,61-0,0-1,0-748,0.png",38
"00187-trunc-1.0_no_angles_34,72--0,2-1,0-456,1000061035156.png",26
"00187-trunc-1.0_no_angles_34,97--0,4-1,0-697,2000122070312.png",17
"00187-trunc-1.0_no_angles_35,24--0,3-1,0-945,5.png",29
"00187-trunc-1.0_no_angles_35,35--0,3-1,0-502,79998779296875.png",36
"00187-trunc-1.0_no_angles_35,87--0,2-1,0-504,8999938964844.png",35
"00187-trunc-1.0_no_angles_36,31-0,0-1,0-934,7000122070312.png",39
"00187-trunc-1.0_no_angles_36,4--0,3-1,0-588,7000122070312.png",30
"00187-trunc-1.0_no_angles_36,62--0,1-1,0-624,5.png",35
"00187-trunc-1.0_no_angles_37,06--0,0-1,0-523,0.png",36
"00187-trunc-1.0_no_angles_37,53--0,3-1,0-489,79998779296875.png",26
"00187-trunc-1.0_no_angles_37,83--0,2-1,0-761,5999755859375.png",33
"00187-trunc-1.0_no_angles_37,85--0,0-1,0-603,0999755859375.png",37
"00187-trunc-1.0_no_angles_38,24--0,2-1,0-563,0.png",31
"00187-trunc-1.0_no_angles_38,3--0,2-1,0-678,2000122070312.png",32
"00187-trunc-1.0_no_angles_38,45--0,0-1,0-499,6000061035156.png",38
"00187-trunc-1.0_no_angles_38,81-0,0-1,0-918,2999877929688.png",37
"00187-trunc-1.0_no_angles_38,93-0,0-1,0-860,2999877929688.png",38
"00187-trunc-1.0_no_angles_38,99-0,0-1,0-621,7999877929688.png",39
"00187-trunc-1.0_no_angles_39,12-0,2-1,0-690,2999877929688.png",41
"00187-trunc-1.0_no_angles_39,16--0,1-1,0-534,0.png",40
"00187-trunc-1.0_no_angles_39,16--0,5-1,0-453,29998779296875.png",32
"00187-trunc-1.0_no_angles_39,31--0,2-1,0-632,9000244140625.png",25
"00187-trunc-1.0_no_angles_39,5--0,1-1,0-891,0999755859375.png",27
"00187-trunc-1.0_no_angles_39,54--0,0-1,0-529,7000122070312.png",31
"00187-trunc-1.0_no_angles_39,61-0,1-1,0-785,9000244140625.png",42
"00187-trunc-1.0_no_angles_39,71-0,0-1,0-441,70001220703125.png",41
"00187-trunc-1.0_no_angles_4,1--0,9-1,0-888,4000244140625.png",6
"00187-trunc-1.0_no_angles_4,37--0,8-1,0-632,2999877929688.png",8
"00187-trunc-1.0_no_angles_4,47--0,8-1,0-675,0999755859375.png",8
"00187-trunc-1.0_no_angles_4,54--0,3-1,0-731,0.png",22
"00187-trunc-1.0_no_angles_4,81--0,9-1,0-666,0.png",6
"00187-trunc-1.0_no_angles_40,11--0,3-1,0-903,5999755859375.png",26
"00187-trunc-1.0_no_angles_40,38--0,2-1,0-838,5999755859375.png",31
"00187-trunc-1.0_no_angles_40,58--0,0-1,0-797,9000244140625.png",33
"00187-trunc-1.0_no_angles_40,79--0,2-1,0-591,9000244140625.png",37
"00187-trunc-1.0_no_angles_40,98-0,2-1,0-442,3999938964844.png",46
"00187-trunc-1.0_no_angles_41,29-0,0-1,0-909,2000122070312.png",41
"00187-trunc-1.0_no_angles_41,45--0,2-1,0-614,2000122070312.png",37
"00187-trunc-1.0_no_angles_41,52-0,1-1,0-261,6000061035156.png",44
"00187-trunc-1.0_no_angles_42,42--0,0-1,0-668,2000122070312.png",33
"00187-trunc-1.0_no_angles_42,56-0,2-1,0-474,6000061035156.png",39
"00187-trunc-1.0_no_angles_42,65--0,2-1,0-622,7999877929688.png",23
"00187-trunc-1.0_no_angles_42,82-0,2-1,0-748,5.png",46
"00187-trunc-1.0_no_angles_43,05-0,5-1,0-647,5.png",50
"00187-trunc-1.0_no_angles_43,73--0,0-1,0-752,7999877929688.png",36
"00187-trunc-1.0_no_angles_44,36-0,6-1,0-705,2999877929688.png",54
"00187-trunc-1.0_no_angles_44,58--0,1-1,0-492,5.png",25
"00187-trunc-1.0_no_angles_44,81--0,1-1,0-568,9000244140625.png",23
"00187-trunc-1.0_no_angles_45,17-0,1-1,0-539,2999877929688.png",47
"00187-trunc-1.0_no_angles_45,3--0,1-1,0-738,5.png",39
"00187-trunc-1.0_no_angles_45,8-0,2-1,0-704,7999877929688.png",40
"00187-trunc-1.0_no_angles_46,15-0,1-1,0-479,20001220703125.png",37
"00187-trunc-1.0_no_angles_46,27--0,0-1,0-600,5999755859375.png",36
"00187-trunc-1.0_no_angles_46,27-0,1-1,0-663,0999755859375.png",42
"00187-trunc-1.0_no_angles_46,28-0,3-1,0-904,0.png",46
"00187-trunc-1.0_no_angles_46,32-0,2-1,0-589,7000122070312.png",44
"00187-trunc-1.0_no_angles_46,5--0,1-1,0-379,79998779296875.png",42
"00187-trunc-1.0_no_angles_47,0--0,1-1,0-806,7000122070312.png",37
"00187-trunc-1.0_no_angles_47,11-0,1-1,0-548,5.png",36
"00187-trunc-1.0_no_angles_47,13--0,1-1,0-693,2000122070312.png",38
"00187-trunc-1.0_no_angles_47,32-0,2-1,0-733,5999755859375.png",41
"00187-trunc-1.0_no_angles_47,46-0,1-1,0-610,7000122070312.png",35
"00187-trunc-1.0_no_angles_47,53-0,4-1,0-748,5.png",59
"00187-trunc-1.0_no_angles_47,62-0,0-1,0-561,5999755859375.png",37
"00187-trunc-1.0_no_angles_47,62-0,3-1,0-763,7999877929688.png",49
"00187-trunc-1.0_no_angles_48,04-0,5-1,0-638,2000122070312.png",57
"00187-trunc-1.0_no_angles_48,16-0,1-1,0-242,3000030517578.png",48
"00187-trunc-1.0_no_angles_48,19-0,4-1,0-563,4000244140625.png",52
"00187-trunc-1.0_no_angles_48,38--0,0-1,0-661,2000122070312.png",39
"00187-trunc-1.0_no_angles_48,53-0,6-1,0-693,2000122070312.png",55
"00187-trunc-1.0_no_angles_48,54-0,1-1,0-542,2999877929688.png",37
"00187-trunc-1.0_no_angles_48,61-0,1-1,0-656,2000122070312.png",43
"00187-trunc-1.0_no_angles_48,71-0,3-1,0-703,0999755859375.png",46
"00187-trunc-1.0_no_angles_48,79-0,3-1,0-818,7999877929688.png",46
"00187-trunc-1.0_no_angles_49,38-0,5-1,0-814,9000244140625.png",57
"00187-trunc-1.0_no_angles_49,56--0,0-1,0-664,2999877929688.png",47
"00187-trunc-1.0_no_angles_49,62-0,2-1,0-641,4000244140625.png",46
"00187-trunc-1.0_no_angles_49,77-0,4-1,0-479,3999938964844.png",45
"00187-trunc-1.0_no_angles_49,84-0,1-1,0-810,7000122070312.png",43
"00187-trunc-1.0_no_angles_49,9-0,3-1,0-531,2000122070312.png",51
"00187-trunc-1.0_no_angles_5,26--0,9-1,0-514,9000244140625.png",6
